time,lat,lon,value
1246986908,None,None,0.018
1246986909,None,None,0.015
1246986910,None,None,0.015
1246986911,None,None,0.015
1246986912,None,None,0.016
1246986913,None,None,0.014
1246986914,None,None,0.016
1246986915,None,None,0.015
1246986916,None,None,0.016
1246986917,None,None,0.014
1246986918,None,None,0.016
1246986919,None,None,0.015
1246986920,None,None,0.016
1246986921,None,None,0.016
1246986922,None,None,0.016
1246986923,None,None,0.015
1246986924,None,None,0.013
1246986925,None,None,0.017
1246986926,None,None,0.015
1246986927,None,None,0.022
1246986928,None,None,0.016
1246986929,None,None,0.015
1246986930,None,None,0.014
1246986931,None,None,0.014
1246986932,None,None,0.014
1246986933,None,None,0.017
1246986934,None,None,0.014
1246986935,None,None,0.014
1246986936,None,None,0.014
1246986937,None,None,0.014
1246986938,None,None,0.013
1246986939,None,None,0.016
1246986940,None,None,0.013
1246986941,None,None,0.016
1246986942,None,None,0.015
1246986943,None,None,0.016
1246986944,None,None,0.016
1246986945,None,None,0.014
1246986946,None,None,0.016
1246986947,None,None,0.013
1246986948,37.870292,-122.269162,0.016
1246986949,37.870292,-122.269162,0.017
1246986950,37.870292,-122.269162,0.016
1246986951,37.870292,-122.269162,0.015
1246986952,37.870292,-122.269162,0.014
1246986953,37.870397,-122.269188,0.013
1246986954,37.870412,-122.269193,0.017
1246986955,37.870410,-122.269198,0.016
1246986956,37.870420,-122.269215,0.013
1246986957,37.870425,-122.269218,0.016
1246986958,37.870425,-122.269218,0.018
1246986959,37.870425,-122.269218,0.016
1246986960,37.870425,-122.269218,0.016
1246986961,37.870425,-122.269218,0.013
1246986962,37.870425,-122.269218,0.013
1246986963,37.870425,-122.269218,0.015
1246986964,37.870425,-122.269218,0.014
1246986965,37.870425,-122.269218,0.016
1246986966,37.870425,-122.269218,0.013
1246986967,37.870425,-122.269218,0.012
1246986968,37.870425,-122.269218,0.015
1246986969,37.870425,-122.269218,0.014
1246986970,37.870425,-122.269218,0.016
1246986971,37.870425,-122.269218,0.017
1246986972,37.870425,-122.269218,0.017
1246986973,37.870425,-122.269218,0.019
1246986974,37.870425,-122.269218,0.015
1246986975,37.870425,-122.269218,0.014
1246986976,37.870425,-122.269218,0.014
1246986977,37.870425,-122.269218,0.015
1246986978,37.870425,-122.269218,0.016
1246986979,37.870425,-122.269218,0.015
1246986980,37.870425,-122.269218,0.013
1246986981,37.870425,-122.269218,0.016
1246986982,37.870425,-122.269218,0.013
1246986983,37.870425,-122.269218,0.018
1246986984,37.870425,-122.269218,0.015
1246986985,37.870425,-122.269218,0.012
1246986986,37.870425,-122.269218,0.016
1246986987,37.870355,-122.269238,0.015
1246986988,37.870367,-122.269240,0.013
1246986989,37.870377,-122.269242,0.015
1246986990,37.870378,-122.269248,0.014
1246986991,37.870402,-122.269275,0.013
1246986992,37.870417,-122.269293,0.022
1246986993,37.870433,-122.269310,0.016
1246986994,37.870445,-122.269327,0.014
1246986995,37.870455,-122.269343,0.016
1246986996,37.870465,-122.269362,0.014
1246986997,37.870477,-122.269378,0.016
1246986998,37.870487,-122.269395,0.022
1246986999,37.870497,-122.269413,0.018
1246987000,37.870508,-122.269430,0.018
1246987001,37.870518,-122.269447,0.021
1246987002,37.870528,-122.269465,0.025
1246987003,37.870540,-122.269482,0.021
1246987004,37.870550,-122.269500,0.017
1246987005,37.870562,-122.269517,0.018
1246987006,37.870572,-122.269533,0.016
1246987007,37.870582,-122.269552,0.020
1246987008,None,None,0.020
1246987009,None,None,0.017
1246987010,None,None,0.018
1246987011,None,None,0.017
1246987012,None,None,0.022
1246987013,None,None,0.018
1246987014,None,None,0.017
1246987015,None,None,0.019
1246987016,None,None,0.018
1246987017,None,None,0.019
1246987018,None,None,0.019
1246987019,None,None,0.019
1246987020,None,None,0.023
1246987021,None,None,0.085
1246987022,None,None,0.050
1246987023,None,None,0.039
1246987024,None,None,0.021
1246987025,None,None,0.020
1246987026,37.870165,-122.268043,0.017
1246987027,37.870017,-122.268023,0.017
1246987028,37.870037,-122.267982,0.017
1246987029,37.870073,-122.267957,0.019
1246987030,37.870110,-122.267955,0.018
1246987031,37.870110,-122.267955,0.019
1246987032,37.870110,-122.267955,0.019
1246987033,37.870110,-122.267955,0.017
1246987034,37.870110,-122.267955,0.023
1246987035,37.870110,-122.267955,0.020
1246987036,37.870110,-122.267955,0.013
1246987037,37.870110,-122.267955,0.014
1246987038,37.870110,-122.267955,0.012
1246987039,37.870110,-122.267955,0.016
1246987040,37.870110,-122.267955,0.015
1246987041,37.870110,-122.267955,0.014
1246987042,37.870110,-122.267955,0.015
1246987043,37.870110,-122.267955,0.014
1246987044,37.870110,-122.267955,0.013
1246987045,None,None,0.014
1246987046,None,None,0.013
1246987047,None,None,0.014
1246987048,None,None,0.013
1246987049,None,None,0.015
1246987050,None,None,0.014
1246987051,None,None,0.017
1246987052,None,None,0.015
1246987053,None,None,0.014
1246987054,None,None,0.013
1246987055,None,None,0.015
1246987056,None,None,0.019
1246987057,None,None,0.019
1246987058,None,None,0.013
1246987059,None,None,0.013
1246987060,None,None,0.015
1246987061,None,None,0.016
1246987062,None,None,0.016
1246987063,None,None,0.015
1246987064,None,None,0.014
1246987065,None,None,0.015
1246987066,None,None,0.014
1246987067,None,None,0.014
1246987068,None,None,0.014
1246987069,None,None,0.016
1246987070,None,None,0.015
1246987071,None,None,0.015
1246987072,None,None,0.014
1246987073,None,None,0.015
1246987074,None,None,0.015
1246987075,None,None,0.013
1246987076,None,None,0.018
1246987077,None,None,0.017
1246987078,None,None,0.015
1246987079,None,None,0.013
1246987080,None,None,0.016
1246987081,None,None,0.017
1246987082,None,None,0.014
1246987083,None,None,0.012
1246987084,None,None,0.012
1246987085,None,None,0.015
1246987086,None,None,0.013
1246987087,None,None,0.014
1246987088,None,None,0.014
1246987089,None,None,0.014
1246987090,None,None,0.013
1246987091,None,None,0.014
1246987092,None,None,0.016
1246987093,None,None,0.013
1246987094,None,None,0.013
1246987095,None,None,0.016
1246987096,None,None,0.012
1246987097,None,None,0.012
1246987098,None,None,0.015
1246987099,None,None,0.014
1246987100,None,None,0.015
1246987101,None,None,0.013
1246987102,None,None,0.014
1246987103,None,None,0.014
1246987104,None,None,0.014
1246987105,None,None,0.016
1246987106,None,None,0.012
1246987107,None,None,0.015
1246987108,None,None,0.012
1246987109,None,None,0.014
1246987110,None,None,0.014
1246987111,None,None,0.017
1246987112,None,None,0.014
1246987113,None,None,0.015
1246987114,None,None,0.010
1246987115,None,None,0.011
1246987116,None,None,0.008
1246987117,None,None,0.006
1246987118,None,None,0.005
1246987119,None,None,0.006
1246987120,None,None,0.006
1246987121,None,None,0.006
1246987122,None,None,0.007
1246987123,None,None,0.008
1246987124,None,None,0.009
1246987125,None,None,0.013
1246987126,None,None,0.009
1246987127,None,None,0.012
1246987128,None,None,0.016
1246987129,None,None,0.013
1246987130,None,None,0.010
1246987131,None,None,0.010
1246987132,None,None,0.009
1246987133,None,None,0.010
1246987134,None,None,0.011
1246987135,None,None,0.010
1246987136,None,None,0.009
1246987137,None,None,0.010
1246987138,None,None,0.011
1246987139,None,None,0.007
1246987140,None,None,0.198
1246987141,None,None,0.007
1246987142,None,None,0.007
1246987143,None,None,0.006
1246987144,None,None,0.008
1246987145,None,None,0.006
1246987146,None,None,0.007
1246987147,None,None,0.006
1246987148,None,None,0.008
1246987149,None,None,0.004
1246987150,37.868930,-122.268570,0.004
1246987151,37.868590,-122.268448,0.003
1246987152,37.868540,-122.268455,0.002
1246987153,37.868490,-122.268462,0.003
1246987154,37.868440,-122.268468,0.002
1246987155,37.868390,-122.268473,0.002
1246987156,37.868340,-122.268480,0.001
1246987157,37.868290,-122.268487,0.003
1246987158,37.870782,-122.269205,0.002
1246987159,37.870788,-122.269227,0.001
1246987160,37.870777,-122.269258,0.001
1246987161,37.870767,-122.269312,0.001
1246987162,37.870758,-122.269258,0.001
1246987163,37.870607,-122.269207,0.001
1246987164,37.870573,-122.269195,0.001
1246987165,37.870582,-122.269208,0.001
1246987166,37.870590,-122.269227,0.001
1246987167,37.870595,-122.269232,0.001
1246987168,37.870607,-122.269243,0.001
1246987169,37.870618,-122.269255,0.001
1246987170,37.870630,-122.269267,0.001
1246987171,37.870643,-122.269278,0.001
1246987172,37.870655,-122.269290,0.001
1246987173,37.870667,-122.269302,0.002
1246987174,37.870678,-122.269313,0.001
1246987175,37.870690,-122.269325,0.001
1246987176,37.870702,-122.269337,0.001
1246987177,37.870713,-122.269348,0.001
1246987178,37.870725,-122.269360,0.001
1246987179,37.870737,-122.269372,0.002
1246987180,37.870748,-122.269383,0.001
1246987181,37.870760,-122.269395,0.001
1246987182,None,None,0.002
1246987183,37.870958,-122.269048,0.001
1246987184,37.870635,-122.268983,0.001
1246987185,37.870507,-122.268973,0.001
1246987186,37.870412,-122.268963,0.001
1246987187,37.870318,-122.268948,0.001
1246987188,37.870173,-122.268935,0.002
1246987189,37.870105,-122.268947,0.002
1246987190,37.870077,-122.268953,0.001
1246987191,37.869967,-122.268918,0.004
1246987192,37.869947,-122.268900,0.001
1246987193,37.869890,-122.268888,0.001
1246987194,37.869835,-122.268877,0.001
1246987195,37.869780,-122.268863,0.001
1246987196,37.869725,-122.268852,0.001
1246987197,37.869753,-122.268817,0.002
1246987198,37.869828,-122.268835,0.002
1246987199,37.869882,-122.268812,0.001
1246987200,37.869913,-122.268805,0.005
1246987201,37.869898,-122.268778,0.002
1246987202,37.869898,-122.268778,0.004
1246987203,37.869898,-122.268778,0.002
1246987204,37.869898,-122.268778,0.001
1246987205,37.869898,-122.268778,0.001
1246987206,37.869898,-122.268778,0.001
1246987207,37.869898,-122.268778,0.001
1246987208,37.869898,-122.268778,0.001
1246987209,37.869898,-122.268778,0.004
1246987210,37.869898,-122.268778,0.003
1246987211,37.869898,-122.268778,0.004
1246987212,37.869898,-122.268778,0.001
1246987213,37.869898,-122.268778,0.006
1246987214,37.869898,-122.268778,0.002
1246987215,37.869898,-122.268778,0.001
1246987216,37.869898,-122.268778,0.001
